Timestamp,PERCLOS,State,,Timestamp,PERCLOS,State
845,0,Awake,,821,0,Awake
846,0,Awake,,822,0,Awake
847,0,Awake,,823,0,Awake
848,0,Awake,,824,0,Awake
850,0,Awake,,825,0,Awake
851,0,Awake,,826,0,Awake
852,0,Awake,,827,0,Awake
853,0,Awake,,828,0,Awake
854,0,Awake,,829,0.001,Awake
855,0,Awake,,830,0,Awake
856,0,Awake,,831,0,Awake
857,0,Awake,,832,0,Awake
858,0,Awake,,833,0,Awake
859,0,Awake,,834,0,Awake
860,0,Awake,,835,0,Awake
861,0,Awake,,836,0,Awake
862,0,Awake,,837,0,Awake
863,0,Awake,,838,0,Awake
864,0,Awake,,839,0,Awake
865,0,Awake,,840,0,Awake
866,0,Awake,,841,0,Awake
867,0,Awake,,842,0,Awake
868,0,Awake,,843,0,Awake
869,0,Awake,,844,0,Awake
870,0,Awake,,845,0,Awake
871,0,Awake,,846,0,Awake
872,0,Awake,,847,0,Awake
873,0,Awake,,848,0,Awake
874,0,Awake,,849,,
875,0,Awake,,850,0,Awake
876,0,Awake,,851,0,Awake
877,0,Awake,,852,0,Awake
878,0,Awake,,853,0,Awake
879,0,Awake,,854,0,Awake
880,0,Awake,,855,0,Awake
881,0,Awake,,856,0,Awake
882,0,Awake,,857,0,Awake
883,0,Awake,,858,0,Awake
884,0,Awake,,859,0,Awake
885,0,Awake,,860,0,Awake
886,0,Awake,,861,0,Awake
887,0,Awake,,862,0,Awake
889,0,Awake,,863,0,Awake
890,0,Awake,,864,0,Awake
891,0,Awake,,865,0,Awake
892,0,Awake,,866,0,Awake
893,0,Awake,,867,0,Awake
894,0,Awake,,868,0,Awake
895,0,Awake,,869,0,Awake
896,0,Awake,,870,0,Awake
897,0,Awake,,871,0,Awake
898,0,Awake,,872,0,Awake
899,0,Awake,,873,0,Awake
900,0,Awake,,874,0,Awake
901,0,Awake,,875,0,Awake
902,0,Awake,,876,0,Awake
903,0,Awake,,877,0,Awake
904,0,Awake,,878,0,Awake
905,0,Awake,,879,0,Awake
906,0,Awake,,880,0,Awake
907,0,Awake,,881,0,Awake
908,0,Awake,,882,0,Awake
909,0,Awake,,883,0,Awake
910,0,Awake,,884,0,Awake
911,0,Awake,,885,0,Awake
912,0,Awake,,886,0,Awake
913,0,Awake,,887,0,Awake
914,0,Awake,,888,,
915,0,Awake,,889,0,Awake
916,0,Awake,,890,0,Awake
917,0,Awake,,891,0,Awake
918,0,Awake,,892,0,Awake
919,0,Awake,,893,0,Awake
920,0,Awake,,894,0,Awake
921,0,Awake,,895,0,Awake
922,0,Awake,,896,0,Awake
923,0,Awake,,897,0,Awake
925,0,Awake,,898,0,Awake
926,0,Awake,,899,0,Awake
927,0,Awake,,900,0,Awake
928,0,Awake,,901,0,Awake
929,0,Awake,,902,0,Awake
930,0,Awake,,903,0,Awake
931,0,Awake,,904,0,Awake
932,0,Awake,,905,0,Awake
933,0,Awake,,906,0,Awake
934,0,Awake,,907,0,Awake
935,0,Awake,,908,0,Awake
936,0,Awake,,909,0,Awake
937,0,Awake,,910,0,Awake
938,0,Awake,,911,0,Awake
939,0,Awake,,912,0,Awake
940,0,Awake,,913,0,Awake
941,0,Awake,,914,0,Awake
942,0,Awake,,915,0,Awake
943,0,Awake,,916,0,Awake
944,0,Awake,,917,0,Awake
945,0,Awake,,918,0,Awake
946,0,Awake,,919,0,Awake
947,0,Awake,,920,0,Awake
948,0,Awake,,921,0,Awake
949,0,Awake,,922,0,Awake
950,0,Awake,,923,0,Awake
951,0,Awake,,924,,
952,0,Awake,,925,0,Awake
953,0,Awake,,926,0,Awake
954,0,Awake,,927,0,Awake
956,0,Awake,,928,0,Awake
957,0,Awake,,929,0,Awake
958,0,Awake,,930,0,Awake
959,0,Awake,,931,0,Awake
960,0,Awake,,932,0,Awake
961,0,Awake,,933,0,Awake
962,0,Awake,,934,0,Awake
963,0,Awake,,935,0,Awake
964,0,Awake,,936,0,Awake
965,0,Awake,,937,0,Awake
966,0,Awake,,938,0,Awake
967,0,Awake,,939,0,Awake
968,0,Awake,,940,0,Awake
969,0,Awake,,941,0,Awake
970,0,Awake,,942,0,Awake
971,0,Awake,,943,0,Awake
972,0,Awake,,944,0,Awake
973,0,Awake,,945,0,Awake
974,0,Awake,,946,0,Awake
975,0,Awake,,947,0,Awake
976,0,Awake,,948,0,Awake
977,0,Awake,,949,0,Awake
978,0,Awake,,950,0,Awake
979,0,Awake,,951,0,Awake
980,0,Awake,,952,0,Awake
981,0,Awake,,953,0,Awake
982,0,Awake,,954,0,Awake
983,0,Awake,,955,,
984,0,Awake,,956,0,Awake
985,0,Awake,,957,0,Awake
987,0,Awake,,958,0,Awake
988,0,Awake,,959,0,Awake
989,0,Awake,,960,0,Awake
990,0,Awake,,961,0,Awake
991,0,Awake,,962,0,Awake
992,0,Awake,,963,0,Awake
993,0,Awake,,964,0,Awake
994,0,Awake,,965,0,Awake
995,0,Awake,,966,0,Awake
996,0,Awake,,967,0,Awake
997,0,Awake,,968,0,Awake
998,0,Awake,,969,0,Awake
999,0,Awake,,970,0,Awake
1000,0,Awake,,971,0,Awake
1001,0,Awake,,972,0,Awake
1002,0,Awake,,973,0,Awake
1003,0,Awake,,974,0,Awake
1004,0,Awake,,975,0,Awake
1005,0,Awake,,976,0,Awake
1006,0,Awake,,977,0,Awake
1007,0,Awake,,978,0,Awake
1008,0,Awake,,979,0,Awake
1009,0,Awake,,980,0,Awake
1010,0,Awake,,981,0,Awake
1011,0,Awake,,982,0,Awake
1012,0,Awake,,983,0,Awake
1013,0,Awake,,984,0,Awake
1014,0,Awake,,985,0,Awake
1015,0,Awake,,986,,
1016,0,Awake,,987,0,Awake
1017,0,Awake,,988,0,Awake
1018,0,Awake,,989,0,Awake
1019,0,Awake,,990,0,Awake
1020,0,Awake,,991,0,Awake
1021,0,Awake,,992,0,Awake
1023,0,Awake,,993,0,Awake
1024,0,Awake,,994,0,Awake
1025,0,Awake,,995,0,Awake
1026,0,Awake,,996,0,Awake
1027,0,Awake,,997,0,Awake
1028,0,Awake,,998,0,Awake
1029,0,Awake,,999,0,Awake
1030,0,Awake,,1000,0,Awake
1031,0,Awake,,1001,0,Awake
1032,0,Awake,,1002,0,Awake
1033,0,Awake,,1003,0,Awake
1034,0,Awake,,1004,0,Awake
1035,0,Awake,,1005,0,Awake
1036,0,Awake,,1006,0,Awake
1037,0,Awake,,1007,0,Awake
1038,0,Awake,,1008,0,Awake
1039,0,Awake,,1009,0,Awake
1040,0,Awake,,1010,0,Awake
1041,0,Awake,,1011,0,Awake
1042,0,Awake,,1012,0,Awake
1043,0,Awake,,1013,0,Awake
1044,0,Awake,,1014,0,Awake
1045,0,Awake,,1015,0,Awake
1046,0,Awake,,1016,0,Awake
1047,0,Awake,,1017,0,Awake
1048,0,Awake,,1018,0,Awake
1049,0,Awake,,1019,0,Awake
1050,0,Awake,,1020,0,Awake
1051,0,Awake,,1021,0,Awake
1052,0,Awake,,1022,,
1054,0,Awake,,1023,0,Awake
1055,0,Awake,,1024,0,Awake
1056,0,Awake,,1025,0,Awake
1057,0,Awake,,1026,0,Awake
1058,0,Awake,,1027,0,Awake
1059,0,Awake,,1028,0,Awake
1060,0,Awake,,1029,0,Awake
1061,0,Awake,,1030,0,Awake
1062,0,Awake,,1031,0,Awake
1063,0,Awake,,1032,0,Awake
1064,0,Awake,,1033,0,Awake
1065,0,Awake,,1034,0,Awake
1066,0,Awake,,1035,0,Awake
1067,0,Awake,,1036,0,Awake
1068,0,Awake,,1037,0,Awake
1069,0,Awake,,1038,0,Awake
1070,0,Awake,,1039,0,Awake
1071,0,Awake,,1040,0,Awake
1072,0,Awake,,1041,0,Awake
1073,0,Awake,,1042,0,Awake
1074,0,Awake,,1043,0,Awake
1075,0,Awake,,1044,0,Awake
1076,0,Awake,,1045,0,Awake
1077,0,Awake,,1046,0,Awake
1078,0,Awake,,1047,0,Awake
1079,0,Awake,,1048,0,Awake
1080,0,Awake,,1049,0,Awake
1081,0.001,Awake,,1050,0,Awake
1083,0,Awake,,1051,0,Awake
1084,0,Awake,,1052,0,Awake
1085,0,Awake,,1053,,
1086,0,Awake,,1054,0,Awake
1087,0,Awake,,1055,0,Awake
1088,0,Awake,,1056,0,Awake
1089,0,Awake,,1057,0,Awake
1090,0,Awake,,1058,0,Awake
1091,0,Awake,,1059,0,Awake
1092,0,Awake,,1060,0,Awake
1093,0,Awake,,1061,0,Awake
1094,0,Awake,,1062,0,Awake
1095,0,Awake,,1063,0,Awake
1096,0,Awake,,1064,0,Awake
1097,0,Awake,,1065,0,Awake
1098,0,Awake,,1066,0,Awake
1099,0,Awake,,1067,0,Awake
1100,0,Awake,,1068,0,Awake
1101,0,Awake,,1069,0,Awake
1102,0,Awake,,1070,0,Awake
1103,0,Awake,,1071,0,Awake
1104,0,Awake,,1072,0,Awake
1105,0,Awake,,1073,0,Awake
1106,0,Awake,,1074,0,Awake
1107,0,Awake,,1075,0,Awake
1108,0,Awake,,1076,0,Awake
1109,0,Awake,,1077,0,Awake
1110,0,Awake,,1078,0,Awake
1111,0,Awake,,1079,0,Awake
1112,0,Awake,,1080,0,Awake
1113,0,Awake,,1081,0.001,Awake
1114,0,Awake,,1082,,
1115,0,Awake,,1083,0,Awake
1116,0,Awake,,1084,0,Awake
1118,0,Awake,,1085,0,Awake
1119,0,Awake,,1086,0,Awake
1120,0,Awake,,1087,0,Awake
1121,0,Awake,,1088,0,Awake
1122,0,Awake,,1089,0,Awake
1123,0,Awake,,1090,0,Awake
1124,0,Awake,,1091,0,Awake
1125,0,Awake,,1092,0,Awake
1126,0,Awake,,1093,0,Awake
1127,0,Awake,,1094,0,Awake
1128,0,Awake,,1095,0,Awake
1129,0,Awake,,1096,0,Awake
1130,0,Awake,,1097,0,Awake
1131,0,Awake,,1098,0,Awake
1132,0.001,Awake,,1099,0,Awake
1133,0,Awake,,1100,0,Awake
1134,0,Awake,,1101,0,Awake
1135,0,Awake,,1102,0,Awake
1136,0,Awake,,1103,0,Awake
1137,0,Awake,,1104,0,Awake
1138,0,Awake,,1105,0,Awake
1139,0.001,Awake,,1106,0,Awake
1140,0,Awake,,1107,0,Awake
1141,0,Awake,,1108,0,Awake
1142,0,Awake,,1109,0,Awake
1143,0,Awake,,1110,0,Awake
1144,0,Awake,,1111,0,Awake
1145,0,Awake,,1112,0,Awake
1146,0,Awake,,1113,0,Awake
1147,0,Awake,,1114,0,Awake
1148,0,Awake,,1115,0,Awake
1149,0,Awake,,1116,0,Awake
1150,0,Awake,,1117,,
1151,0,Awake,,1118,0,Awake
1152,0,Awake,,1119,0,Awake
1153,0,Awake,,1120,0,Awake
1154,0,Awake,,1121,0,Awake
1155,0,Awake,,1122,0,Awake
1156,0,Awake,,1123,0,Awake
1157,0,Awake,,1124,0,Awake
1159,0,Awake,,1125,0,Awake
1160,0,Awake,,1126,0,Awake
1161,0,Awake,,1127,0,Awake
1162,0,Awake,,1128,0,Awake
1163,0,Awake,,1129,0,Awake
1164,0,Awake,,1130,0,Awake
1165,0,Awake,,1131,0,Awake
1166,0,Awake,,1132,0.001,Awake
1167,0,Awake,,1133,0,Awake
1168,0,Awake,,1134,0,Awake
1169,0,Awake,,1135,0,Awake
1170,0,Awake,,1136,0,Awake
1171,0,Awake,,1137,0,Awake
1172,0,Awake,,1138,0,Awake
1173,0,Awake,,1139,0.001,Awake
1174,0,Awake,,1140,0,Awake
1175,0,Awake,,1141,0,Awake
1176,0,Awake,,1142,0,Awake
1177,0,Awake,,1143,0,Awake
1178,0,Awake,,1144,0,Awake
1179,0,Awake,,1145,0,Awake
1180,0,Awake,,1146,0,Awake
1181,0,Awake,,1147,0,Awake
1182,0,Awake,,1148,0,Awake
1183,0,Awake,,1149,0,Awake
1184,0,Awake,,1150,0,Awake
1185,0,Awake,,1151,0,Awake
1186,0,Awake,,1152,0,Awake
1187,0,Awake,,1153,0,Awake
1188,0,Awake,,1154,0,Awake
1189,0,Awake,,1155,0,Awake
1190,0,Awake,,1156,0,Awake
1191,0,Awake,,1157,0,Awake
1192,0,Awake,,1158,,
1193,0,Awake,,1159,0,Awake
1194,0,Awake,,1160,0,Awake
1195,0,Awake,,1161,0,Awake
1196,0,Awake,,1162,0,Awake
1198,0,Awake,,1163,0,Awake
1199,0,Awake,,1164,0,Awake
1200,0,Awake,,1165,0,Awake
1201,0,Awake,,1166,0,Awake
1202,0,Awake,,1167,0,Awake
1203,0,Awake,,1168,0,Awake
1204,0,Awake,,1169,0,Awake
1205,0,Awake,,1170,0,Awake
1206,0,Awake,,1171,0,Awake
1207,0,Awake,,1172,0,Awake
1208,0,Awake,,1173,0,Awake
1209,0,Awake,,1174,0,Awake
1210,0,Awake,,1175,0,Awake
1211,0,Awake,,1176,0,Awake
1212,0,Awake,,1177,0,Awake
1213,0,Awake,,1178,0,Awake
1214,0,Awake,,1179,0,Awake
1215,0,Awake,,1180,0,Awake
1216,0,Awake,,1181,0,Awake
1217,0,Awake,,1182,0,Awake
1218,0,Awake,,1183,0,Awake
1219,0,Awake,,1184,0,Awake
1220,0,Awake,,1185,0,Awake
1221,0,Awake,,1186,0,Awake
1222,0,Awake,,1187,0,Awake
1223,0,Awake,,1188,0,Awake
1224,0,Awake,,1189,0,Awake
1225,0,Awake,,1190,0,Awake
1226,0,Awake,,1191,0,Awake
1227,0,Awake,,1192,0,Awake
1229,0,Awake,,1193,0,Awake
1230,0,Awake,,1194,0,Awake
1231,0,Awake,,1195,0,Awake
1232,0,Awake,,1196,0,Awake
1233,0,Awake,,1197,,
1234,0,Awake,,1198,0,Awake
1235,0,Awake,,1199,0,Awake
1236,0,Awake,,1200,0,Awake
1237,0,Awake,,1201,0,Awake
1238,0,Awake,,1202,0,Awake
1239,0,Awake,,1203,0,Awake
1240,0,Awake,,1204,0,Awake
1241,0,Awake,,1205,0,Awake
1242,0,Awake,,1206,0,Awake
1243,0,Awake,,1207,0,Awake
1244,0,Awake,,1208,0,Awake
1245,0,Awake,,1209,0,Awake
1246,0,Awake,,1210,0,Awake
1247,0,Awake,,1211,0,Awake
1248,0,Awake,,1212,0,Awake
1249,0,Awake,,1213,0,Awake
1250,0,Awake,,1214,0,Awake
1251,0,Awake,,1215,0,Awake
1252,0,Awake,,1216,0,Awake
1253,0,Awake,,1217,0,Awake
1254,0,Awake,,1218,0,Awake
1255,0,Awake,,1219,0,Awake
1256,0,Awake,,1220,0,Awake
1257,0,Awake,,1221,0,Awake
1259,0,Awake,,1222,0,Awake
1260,0,Awake,,1223,0,Awake
1261,0,Awake,,1224,0,Awake
1262,0,Awake,,1225,0,Awake
1263,0,Awake,,1226,0,Awake
1264,0,Awake,,1227,0,Awake
1265,0,Awake,,1228,,
1266,0,Awake,,1229,0,Awake
1267,0,Awake,,1230,0,Awake
1268,0,Awake,,1231,0,Awake
1269,0,Awake,,1232,0,Awake
1270,0,Awake,,1233,0,Awake
1271,0,Awake,,1234,0,Awake
1272,0,Awake,,1235,0,Awake
1273,0,Awake,,1236,0,Awake
1274,0,Awake,,1237,0,Awake
1275,0,Awake,,1238,0,Awake
1276,0,Awake,,1239,0,Awake
1277,0,Awake,,1240,0,Awake
1278,0,Awake,,1241,0,Awake
1279,0,Awake,,1242,0,Awake
1280,0,Awake,,1243,0,Awake
1281,0,Awake,,1244,0,Awake
1282,0,Awake,,1245,0,Awake
1283,0,Awake,,1246,0,Awake
1284,0,Awake,,1247,0,Awake
1285,0,Awake,,1248,0,Awake
1286,0,Awake,,1249,0,Awake
1287,0,Awake,,1250,0,Awake
1288,0,Awake,,1251,0,Awake
1289,0,Awake,,1252,0,Awake
1290,0,Awake,,1253,0,Awake
1291,0,Awake,,1254,0,Awake
1292,0,Awake,,1255,0,Awake
1293,0,Awake,,1256,0,Awake
1294,0,Awake,,1257,0,Awake
1295,0,Awake,,1258,,
1296,0,Awake,,1259,0,Awake
1297,0,Awake,,1260,0,Awake
1298,0,Awake,,1261,0,Awake
1299,0,Awake,,1262,0,Awake
1301,0,Awake,,1263,0,Awake
1302,0,Awake,,1264,0,Awake
1303,0,Awake,,1265,0,Awake
1304,0,Awake,,1266,0,Awake
1305,0,Awake,,1267,0,Awake
1306,0,Awake,,1268,0,Awake
1307,0,Awake,,1269,0,Awake
1308,0,Awake,,1270,0,Awake
1309,0,Awake,,1271,0,Awake
1310,0,Awake,,1272,0,Awake
1311,0,Awake,,1273,0,Awake
1312,0,Awake,,1274,0,Awake
1313,0,Awake,,1275,0,Awake
1314,0,Awake,,1276,0,Awake
1315,0,Awake,,1277,0,Awake
1316,0,Awake,,1278,0,Awake
1317,0,Awake,,1279,0,Awake
1318,0,Awake,,1280,0,Awake
1319,0,Awake,,1281,0,Awake
1320,0,Awake,,1282,0,Awake
1321,0,Awake,,1283,0,Awake
1322,0,Awake,,1284,0,Awake
1323,0,Awake,,1285,0,Awake
1324,0,Awake,,1286,0,Awake
1325,0,Awake,,1287,0,Awake
1326,0,Awake,,1288,0,Awake
1327,0,Awake,,1289,0,Awake
1328,0,Awake,,1290,0,Awake
1329,0,Awake,,1291,0,Awake
1330,0,Awake,,1292,0,Awake
1331,0,Awake,,1293,0,Awake
1332,0,Awake,,1294,0,Awake
1333,0,Awake,,1295,0,Awake
1334,0,Awake,,1296,0,Awake
1335,0,Awake,,1297,0,Awake
1336,0,Awake,,1298,0,Awake
1337,0,Awake,,1299,0,Awake
1338,0,Awake,,1300,,
1339,0,Awake,,1301,0,Awake
1341,0,Awake,,1302,0,Awake
1342,0,Awake,,1303,0,Awake
1343,0,Awake,,1304,0,Awake
1344,0,Awake,,1305,0,Awake
1345,0,Awake,,1306,0,Awake
1346,0,Awake,,1307,0,Awake
1347,0,Awake,,1308,0,Awake
1348,0,Awake,,1309,0,Awake
1349,0,Awake,,1310,0,Awake
1350,0,Awake,,1311,0,Awake
1351,0,Awake,,1312,0,Awake
1352,0,Awake,,1313,0,Awake
1353,0,Awake,,1314,0,Awake
1354,0,Awake,,1315,0,Awake
1355,0,Awake,,1316,0,Awake
1356,0,Awake,,1317,0,Awake
1357,0,Awake,,1318,0,Awake
1358,0,Awake,,1319,0,Awake
1359,0,Awake,,1320,0,Awake
1360,0,Awake,,1321,0,Awake
1361,0,Awake,,1322,0,Awake
1362,0,Awake,,1323,0,Awake
1363,0,Awake,,1324,0,Awake
1364,0,Awake,,1325,0,Awake
1365,0,Awake,,1326,0,Awake
1366,0,Awake,,1327,0,Awake
1367,0,Awake,,1328,0,Awake
1368,0,Awake,,1329,0,Awake
1369,0,Awake,,1330,0,Awake
1370,0,Awake,,1331,0,Awake
1371,0,Awake,,1332,0,Awake
1372,0,Awake,,1333,0,Awake
1374,0,Awake,,1334,0,Awake
1375,0,Awake,,1335,0,Awake
1376,0,Awake,,1336,0,Awake
1377,0,Awake,,1337,0,Awake
1378,0,Awake,,1338,0,Awake
1379,0,Awake,,1339,0,Awake
1380,0,Awake,,1340,,
1381,0,Awake,,1341,0,Awake
1382,0,Awake,,1342,0,Awake
1383,0,Awake,,1343,0,Awake
1384,0,Awake,,1344,0,Awake
1385,0,Awake,,1345,0,Awake
1386,0,Awake,,1346,0,Awake
1387,0,Awake,,1347,0,Awake
1388,0.001,Awake,,1348,0,Awake
1389,0,Awake,,1349,0,Awake
1390,0,Awake,,1350,0,Awake
1391,0,Awake,,1351,0,Awake
1392,0,Awake,,1352,0,Awake
1393,0,Awake,,1353,0,Awake
1394,0,Awake,,1354,0,Awake
1395,0,Awake,,1355,0,Awake
1396,0,Awake,,1356,0,Awake
1397,0,Awake,,1357,0,Awake
1398,0,Awake,,1358,0,Awake
1399,0,Awake,,1359,0,Awake
1400,0,Awake,,1360,0,Awake
1401,0,Awake,,1361,0,Awake
1402,0,Awake,,1362,0,Awake
1403,0,Awake,,1363,0,Awake
1404,0,Awake,,1364,0,Awake
1406,0,Awake,,1365,0,Awake
1407,0,Awake,,1366,0,Awake
1408,0,Awake,,1367,0,Awake
1409,0,Awake,,1368,0,Awake
1410,0,Awake,,1369,0,Awake
1411,0,Awake,,1370,0,Awake
1412,0,Awake,,1371,0,Awake
1413,0,Awake,,1372,0,Awake
1414,0,Awake,,1373,,
1415,0,Awake,,1374,0,Awake
1416,0,Awake,,1375,0,Awake
1417,0,Awake,,1376,0,Awake
1418,0,Awake,,1377,0,Awake
1419,0,Awake,,1378,0,Awake
1420,0,Awake,,1379,0,Awake
1421,0,Awake,,1380,0,Awake
1422,0,Awake,,1381,0,Awake
1423,0,Awake,,1382,0,Awake
1424,0,Awake,,1383,0,Awake
1425,0,Awake,,1384,0,Awake
1426,0,Awake,,1385,0,Awake
1427,0,Awake,,1386,0,Awake
1428,0.001,Awake,,1387,0,Awake
1429,0,Awake,,1388,0.001,Awake
1430,0,Awake,,1389,0,Awake
1431,0,Awake,,1390,0,Awake
1432,0,Awake,,1391,0,Awake
1433,0,Awake,,1392,0,Awake
1434,0,Awake,,1393,0,Awake
1435,0,Awake,,1394,0,Awake
1436,0,Awake,,1395,0,Awake
1437,0,Awake,,1396,0,Awake
1438,0,Awake,,1397,0,Awake
1440,0,Awake,,1398,0,Awake
1441,0,Awake,,1399,0,Awake
1442,0,Awake,,1400,0,Awake
1443,0,Awake,,1401,0,Awake
1444,0,Awake,,1402,0,Awake
1445,0,Awake,,1403,0,Awake
1446,0,Awake,,1404,0,Awake
1447,0,Awake,,1405,,
1448,0,Awake,,1406,0,Awake
1449,0,Awake,,1407,0,Awake
1450,0,Awake,,1408,0,Awake
1451,0,Awake,,1409,0,Awake
1452,0,Awake,,1410,0,Awake
1453,0,Awake,,1411,0,Awake
1454,0,Awake,,1412,0,Awake
1455,0,Awake,,1413,0,Awake
1456,0,Awake,,1414,0,Awake
1457,0,Awake,,1415,0,Awake
1458,0,Awake,,1416,0,Awake
1459,0,Awake,,1417,0,Awake
1460,0,Awake,,1418,0,Awake
1461,0,Awake,,1419,0,Awake
1462,0,Awake,,1420,0,Awake
1463,0,Awake,,1421,0,Awake
1464,0,Awake,,1422,0,Awake
1465,0,Awake,,1423,0,Awake
1466,0,Awake,,1424,0,Awake
1467,0,Awake,,1425,0,Awake
1468,0.001,Awake,,1426,0,Awake
1469,0,Awake,,1427,0,Awake
1471,0,Awake,,1428,0.001,Awake
1472,0,Awake,,1429,0,Awake
1473,0,Awake,,1430,0,Awake
1474,0,Awake,,1431,0,Awake
1475,0,Awake,,1432,0,Awake
1476,0,Awake,,1433,0,Awake
1477,0,Awake,,1434,0,Awake
1478,0,Awake,,1435,0,Awake
1479,0,Awake,,1436,0,Awake
1480,0,Awake,,1437,0,Awake
1481,0,Awake,,1438,0,Awake
1482,0,Awake,,1439,,
1483,0,Awake,,1440,0,Awake
1484,0,Awake,,1441,0,Awake
1485,0,Awake,,1442,0,Awake
1486,0,Awake,,1443,0,Awake
1487,0,Awake,,1444,0,Awake
1488,0,Awake,,1445,0,Awake
1489,0,Awake,,1446,0,Awake
1490,0,Awake,,1447,0,Awake
1491,0,Awake,,1448,0,Awake
1492,0,Awake,,1449,0,Awake
1493,0,Awake,,1450,0,Awake
1494,0,Awake,,1451,0,Awake
1495,0,Awake,,1452,0,Awake
1496,0,Awake,,1453,0,Awake
1497,0,Awake,,1454,0,Awake
1498,0,Awake,,1455,0,Awake
1499,0,Awake,,1456,0,Awake
1500,0,Awake,,1457,0,Awake
1502,0,Awake,,1458,0,Awake
1503,0,Awake,,1459,0,Awake
1504,0,Awake,,1460,0,Awake
1505,0,Awake,,1461,0,Awake
1506,0,Awake,,1462,0,Awake
1507,0,Awake,,1463,0,Awake
1508,0,Awake,,1464,0,Awake
1509,0,Awake,,1465,0,Awake
1510,0,Awake,,1466,0,Awake
1511,0,Awake,,1467,0,Awake
1512,0,Awake,,1468,0.001,Awake
1513,0,Awake,,1469,0,Awake
1514,0,Awake,,1470,,
1515,0,Awake,,1471,0,Awake
1516,0,Awake,,1472,0,Awake
1517,0,Awake,,1473,0,Awake
1518,0,Awake,,1474,0,Awake
1519,0,Awake,,1475,0,Awake
1520,0,Awake,,1476,0,Awake
1521,0,Awake,,1477,0,Awake
1522,0,Awake,,1478,0,Awake
1523,0.001,Awake,,1479,0,Awake
1524,0,Awake,,1480,0,Awake
1525,0,Awake,,1481,0,Awake
1526,0,Awake,,1482,0,Awake
1527,0,Awake,,1483,0,Awake
1528,0,Awake,,1484,0,Awake
1529,0,Awake,,1485,0,Awake
1530,0,Awake,,1486,0,Awake
1531,0,Awake,,1487,0,Awake
1532,0,Awake,,1488,0,Awake
1533,0,Awake,,1489,0,Awake
1534,0,Awake,,1490,0,Awake
1535,0,Awake,,1491,0,Awake
1537,0,Awake,,1492,0,Awake
1538,0.001,Awake,,1493,0,Awake
1539,0,Awake,,1494,0,Awake
1540,0,Awake,,1495,0,Awake
1541,0,Awake,,1496,0,Awake
1542,0,Awake,,1497,0,Awake
1543,0,Awake,,1498,0,Awake
1544,0,Awake,,1499,0,Awake
1545,0,Awake,,1500,0,Awake
1546,0,Awake,,1501,,
1547,0,Awake,,1502,0,Awake
1548,0,Awake,,1503,0,Awake
1549,0,Awake,,1504,0,Awake
1550,0,Awake,,1505,0,Awake
1551,0,Awake,,1506,0,Awake
1552,0,Awake,,1507,0,Awake
1553,0,Awake,,1508,0,Awake
1554,0,Awake,,1509,0,Awake
1555,0,Awake,,1510,0,Awake
1556,0,Awake,,1511,0,Awake
1557,0,Awake,,1512,0,Awake
1558,0,Awake,,1513,0,Awake
1559,0,Awake,,1514,0,Awake
1560,0,Awake,,1515,0,Awake
1561,0,Awake,,1516,0,Awake
1562,0.001,Awake,,1517,0,Awake
1563,0,Awake,,1518,0,Awake
1564,0,Awake,,1519,0,Awake
1565,0,Awake,,1520,0,Awake
1566,0,Awake,,1521,0,Awake
1567,0,Awake,,1522,0,Awake
1568,0,Awake,,1523,0.001,Awake
1569,0,Awake,,1524,0,Awake
1570,0,Awake,,1525,0,Awake
1571,0.001,Awake,,1526,0,Awake
1572,0,Awake,,1527,0,Awake
1574,0,Awake,,1528,0,Awake
1575,0,Awake,,1529,0,Awake
1576,0,Awake,,1530,0,Awake
1577,0,Awake,,1531,0,Awake
1578,0,Awake,,1532,0,Awake
1579,0,Awake,,1533,0,Awake
1580,0,Awake,,1534,0,Awake
1581,0,Awake,,1535,0,Awake
1582,0,Awake,,1536,,
1583,0,Awake,,1537,0,Awake
1584,0,Awake,,1538,0.001,Awake
1585,0,Awake,,1539,0,Awake
1586,0,Awake,,1540,0,Awake
1587,0,Awake,,1541,0,Awake
1588,0,Awake,,1542,0,Awake
1589,0,Awake,,1543,0,Awake
1590,0.001,Awake,,1544,0,Awake
1591,0.001,Awake,,1545,0,Awake
1592,0,Awake,,1546,0,Awake
1593,0,Awake,,1547,0,Awake
1594,0,Awake,,1548,0,Awake
1595,0,Awake,,1549,0,Awake
1596,0,Awake,,1550,0,Awake
1597,0,Awake,,1551,0,Awake
1598,0,Awake,,1552,0,Awake
1599,0,Awake,,1553,0,Awake
1600,0,Awake,,1554,0,Awake
1601,0,Awake,,1555,0,Awake
1602,0,Awake,,1556,0,Awake
1603,0,Awake,,1557,0,Awake
1604,0,Awake,,1558,0,Awake
1605,0,Awake,,1559,0,Awake
1606,0,Awake,,1560,0,Awake
1608,0,Awake,,1561,0,Awake
1609,0,Awake,,1562,0.001,Awake
1610,0.002,Awake,,1563,0,Awake
1611,0,Awake,,1564,0,Awake
1612,0,Awake,,1565,0,Awake
1613,0,Awake,,1566,0,Awake
1614,0,Awake,,1567,0,Awake
1615,0,Awake,,1568,0,Awake
1616,0,Awake,,1569,0,Awake
1617,0,Awake,,1570,0,Awake
1618,0,Awake,,1571,0.001,Awake
1619,0,Awake,,1572,0,Awake
1620,0,Awake,,1573,,
1621,0,Awake,,1574,0,Awake
